trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
225,False,"{'a': 0.25, 'e': 0.7825781270919481}",20,0,-98.07588903255795,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
226,False,"{'a': 0.25, 'e': 0.7807069511324468}",25,0,-97.08912402287112,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
227,False,"{'a': 0.25, 'e': 0.7788287488156552}",20,0,-247.07937948653125,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 5}",0
228,False,"{'a': 0.25, 'e': 0.7769435370453813}",25,0,-168.36574288154765,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
229,False,"{'a': 0.25, 'e': 0.7750513327885183}",20,7,8.142182517439949,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.25, 'e': 0.7731521530748919}",30,0,-82.02450632667447,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
231,False,"{'a': 0.25, 'e': 0.7712460149971065}",20,0,-3.3485441791140174,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
232,False,"{'a': 0.25, 'e': 0.7693329357103922}",20,0,-52.88553302478986,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
233,False,"{'a': 0.25, 'e': 0.7674129324324493}",25,0,-1.286407895531873,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
234,False,"{'a': 0.25, 'e': 0.7654860224432947}",30,14,-34.58132340565767,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
235,False,"{'a': 0.25, 'e': 0.7635522230851051}",25,0,-57.00078431589994,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
236,False,"{'a': 0.25, 'e': 0.7616115517620617}",20,0,-37.554269614738544,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
237,False,"{'a': 0.25, 'e': 0.7596640259401933}",20,1,-22.575235319093668,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
238,False,"{'a': 0.25, 'e': 0.7577096631472192}",25,0,-50.45135496546255,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
239,False,"{'a': 0.25, 'e': 0.7557484809723913}",20,8,-22.5726907076751,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 0}",1
240,False,"{'a': 0.25, 'e': 0.753780497066336}",20,3,-44.09669542904809,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
241,False,"{'a': 0.25, 'e': 0.751805729140895}",35,0,-203.02461114343274,"{0: 21, 1: 2, 2: 8, 3: 1, 4: 3}",0
242,False,"{'a': 0.25, 'e': 0.7498241949689665}",30,0,-89.64694023874338,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
243,False,"{'a': 0.25, 'e': 0.7478359123843445}",30,0,-69.4762140397804,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
244,False,"{'a': 0.25, 'e': 0.745840899281559}",20,5,-0.9743299140904784,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
245,False,"{'a': 0.25, 'e': 0.7438391736157144}",25,0,-28.34297599169329,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
246,False,"{'a': 0.25, 'e': 0.7418307534023282}",25,0,-61.29259837532183,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
247,False,"{'a': 0.25, 'e': 0.7398156567171686}",20,0,-77.0337213190869,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
248,False,"{'a': 0.25, 'e': 0.7377939016960925}",20,0,-63.799198695591706,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
249,False,"{'a': 0.25, 'e': 0.7357655065348812}",30,5,-115.31191670567556,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",1
250,False,"{'a': 0.25, 'e': 0.7337304894890774}",25,0,-91.58638198828872,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
251,False,"{'a': 0.25, 'e': 0.7316888688738209}",20,0,-35.33339030808354,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
252,False,"{'a': 0.25, 'e': 0.7296406630636835}",25,0,-141.6465177563579,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
253,False,"{'a': 0.25, 'e': 0.7275858904925034}",25,0,-96.44769161647066,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
254,False,"{'a': 0.25, 'e': 0.7255245696532203}",35,0,-44.96522892326803,"{0: 27, 1: 3, 2: 4, 3: 1, 4: 0}",1
255,False,"{'a': 0.25, 'e': 0.7234567190977076}",20,2,-49.19296006337163,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
256,False,"{'a': 0.25, 'e': 0.7213823574366063}",20,0,-99.90332866203057,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
257,False,"{'a': 0.25, 'e': 0.7193015033391573}",20,0,-79.197285531955,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
258,False,"{'a': 0.25, 'e': 0.7172141755330337}",35,12,-69.02409090669377,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 0}",1
259,False,"{'a': 0.25, 'e': 0.7151203928041714}",20,0,-127.16328621975933,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",1
260,False,"{'a': 0.25, 'e': 0.7130201739966009}",25,5,-8.870838062211476,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
261,False,"{'a': 0.25, 'e': 0.7109135380122773}",25,0,-88.88238185518055,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
262,False,"{'a': 0.25, 'e': 0.7088005038109103}",20,0,-72.2183519283229,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
263,False,"{'a': 0.25, 'e': 0.7066810904097934}",20,10,17.198359972083328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.25, 'e': 0.7045553168836329}",20,0,-36.6057179885464,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
265,False,"{'a': 0.25, 'e': 0.7024232023643763}",20,3,-42.29848735298345,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
266,False,"{'a': 0.25, 'e': 0.7002847660410397}",25,12,-40.637018494090334,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
267,False,"{'a': 0.25, 'e': 0.6981400271595356}",20,0,-75.55042231979156,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
268,False,"{'a': 0.25, 'e': 0.6959890050224996}",30,10,-26.374790480699225,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
269,False,"{'a': 0.25, 'e': 0.6938317189891162}",20,0,-112.61679295209849,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
270,False,"{'a': 0.25, 'e': 0.6916681884749454}",20,2,-48.80644891868652,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
271,False,"{'a': 0.25, 'e': 0.689498432951747}",20,0,-28.890131156694526,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
272,False,"{'a': 0.25, 'e': 0.6873224719473061}",20,0,-96.80129196475445,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
273,False,"{'a': 0.25, 'e': 0.6851403250452572}",25,0,-46.04088618218873,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
274,False,"{'a': 0.25, 'e': 0.6829520118849075}",20,10,6.240061476782698,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.25, 'e': 0.6807575521610608}",30,0,-30.972930988212052,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
276,False,"{'a': 0.25, 'e': 0.6785569656238398}",30,0,-116.50385416193782,"{0: 21, 1: 0, 2: 6, 3: 2, 4: 1}",0
277,False,"{'a': 0.25, 'e': 0.6763502720785085}",20,0,-84.7989245602571,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
278,False,"{'a': 0.25, 'e': 0.6741374913852938}",25,15,10.368598664262596,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.25, 'e': 0.671918643459207}",25,2,-105.97865460744812,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 2}",1
280,False,"{'a': 0.25, 'e': 0.6696937482698646}",25,4,-73.91151919966934,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 1}",1
281,False,"{'a': 0.25, 'e': 0.6674628258413081}",20,3,-44.407377967546864,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
282,False,"{'a': 0.25, 'e': 0.6652258962518245}",20,0,-52.18983215416038,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
283,False,"{'a': 0.25, 'e': 0.6629829796337648}",20,2,-22.968015040543513,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
284,False,"{'a': 0.25, 'e': 0.6607340961733636}",25,0,-113.970100128599,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
285,False,"{'a': 0.25, 'e': 0.6584792661105568}",25,14,-12.982370563972708,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
286,False,"{'a': 0.25, 'e': 0.6562185097387997}",25,15,-36.18273503236431,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
287,False,"{'a': 0.25, 'e': 0.6539518474048845}",20,0,-52.36023625323004,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
288,False,"{'a': 0.25, 'e': 0.6516792995087568}",30,9,-60.34862971226372,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 1}",1
289,False,"{'a': 0.25, 'e': 0.6494008865033323}",20,0,-60.75966998847656,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
290,False,"{'a': 0.25, 'e': 0.6471166288943128}",20,12,-26.639573307123868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
291,False,"{'a': 0.25, 'e': 0.6448265472400012}",20,0,-47.76837531630233,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
292,False,"{'a': 0.25, 'e': 0.6425306621511171}",20,7,-38.96016557277298,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
293,False,"{'a': 0.25, 'e': 0.6402289942906106}",25,0,-110.54109396628681,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
294,False,"{'a': 0.25, 'e': 0.6379215643734771}",25,13,-11.812967021532964,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
295,False,"{'a': 0.25, 'e': 0.6356083931665703}",20,0,-64.75538537076443,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
296,False,"{'a': 0.25, 'e': 0.6332895014884152}",25,1,-97.74291890031387,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 2}",1
297,False,"{'a': 0.25, 'e': 0.6309649102090216}",20,0,-58.8800423890226,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
298,False,"{'a': 0.25, 'e': 0.628634640249695}",20,0,-37.83000760906519,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
299,False,"{'a': 0.25, 'e': 0.6262987125828494}",20,0,-132.98403655963008,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
300,False,"{'a': 0.25, 'e': 0.6239571482318181}",20,0,-22.829482462487324,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
301,False,"{'a': 0.25, 'e': 0.6216099682706644}",20,4,-19.736547019370676,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
302,False,"{'a': 0.25, 'e': 0.6192571938239922}",25,13,-10.208344367411677,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.25, 'e': 0.6168988460667556}",25,18,12.64287417147143,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.25, 'e': 0.6145349462240683}",25,11,-22.93701579143828,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
305,False,"{'a': 0.25, 'e': 0.6121655155710133}",30,0,-53.39759834838496,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
306,False,"{'a': 0.25, 'e': 0.6097905754324501}",25,0,-17.686261600292898,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
307,False,"{'a': 0.25, 'e': 0.6074101471828242}",30,0,-4.030504102680116,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
308,False,"{'a': 0.25, 'e': 0.6050242522459737}",20,13,-47.71804104122277,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
309,False,"{'a': 0.25, 'e': 0.6026329120949367}",20,0,-82.92780502193698,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
310,False,"{'a': 0.25, 'e': 0.6002361482517589}",20,3,-47.5105328285307,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
311,False,"{'a': 0.25, 'e': 0.5978339822872982}",20,0,-97.69438230659134,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
312,False,"{'a': 0.25, 'e': 0.5954264358210324}",30,19,-14.013837551764675,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
313,False,"{'a': 0.25, 'e': 0.5930135305208633}",25,12,-32.610719926916985,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
314,False,"{'a': 0.25, 'e': 0.5905952881029224}",25,7,-7.141803147059742,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.25, 'e': 0.588171730331375}",30,17,-24.90626077279952,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
316,False,"{'a': 0.25, 'e': 0.5857428790182249}",25,3,-61.10539834926835,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
317,False,"{'a': 0.25, 'e': 0.5833087560231173}",30,16,-8.235107490546174,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
318,False,"{'a': 0.25, 'e': 0.5808693832531429}",20,7,-7.697047979484351,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
319,False,"{'a': 0.25, 'e': 0.57842478266264}",25,0,-85.02641084562539,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
320,False,"{'a': 0.25, 'e': 0.5759749762529975}",20,0,0.010181581786887994,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
321,False,"{'a': 0.25, 'e': 0.5735199860724567}",20,0,-48.19366665952851,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
322,False,"{'a': 0.25, 'e': 0.5710598342159124}",20,0,-34.34675411894092,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
323,False,"{'a': 0.25, 'e': 0.5685945428247148}",20,10,-54.37101711147636,"{0: 6, 1: 1, 2: 0, 3: 3, 4: 0}",1
324,False,"{'a': 0.25, 'e': 0.5661241340864698}",25,0,-47.111607558490874,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
325,False,"{'a': 0.25, 'e': 0.5636486302348394}",25,0,-149.86372912604213,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",1
326,False,"{'a': 0.25, 'e': 0.5611680535493414}",30,0,0.8003855788536234,"{0: 24, 1: 5, 2: 1, 3: 0, 4: 0}",0
327,False,"{'a': 0.25, 'e': 0.5586824263551494}",20,6,19.217647181813803,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.25, 'e': 0.5561917710228914}",35,24,9.616216200798334,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.25, 'e': 0.5536961099684484}",30,11,-34.431328389706124,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 0}",1
330,False,"{'a': 0.25, 'e': 0.5511954656527531}",25,0,-81.87901867592066,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
331,False,"{'a': 0.25, 'e': 0.5486898605815875}",30,0,-65.41815585694641,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 2}",0
332,False,"{'a': 0.25, 'e': 0.5461793173053804}",20,0,-66.06844986222612,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
333,False,"{'a': 0.25, 'e': 0.5436638584190042}",20,0,-47.41081160135455,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
334,False,"{'a': 0.25, 'e': 0.5411435065615721}",20,3,-60.592729300164244,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
335,False,"{'a': 0.25, 'e': 0.5386182844162335}",20,8,9.571323689558257,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.25, 'e': 0.5360882147099707}",20,0,-61.945219957564234,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
337,False,"{'a': 0.25, 'e': 0.5335533202133944}",30,10,-10.772982432769542,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",1
338,False,"{'a': 0.25, 'e': 0.5310136237405375}",25,14,-5.748970017313252,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
339,False,"{'a': 0.25, 'e': 0.5284691481486513}",25,5,-14.950716865287893,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
340,False,"{'a': 0.25, 'e': 0.525919916337999}",20,0,-32.7691662479881,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
341,False,"{'a': 0.25, 'e': 0.5233659512516495}",25,11,-38.472562754036176,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
342,False,"{'a': 0.25, 'e': 0.5208072758752714}",20,13,12.959935103120106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.25, 'e': 0.5182439132369261}",25,0,-58.27789171108573,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
344,False,"{'a': 0.25, 'e': 0.5156758864068598}",30,0,-62.25877439293144,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
345,False,"{'a': 0.25, 'e': 0.5131032184972965}",20,0,-41.791012356865146,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
346,False,"{'a': 0.25, 'e': 0.5105259326622303}",25,14,-1.3090405717963676,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.25, 'e': 0.507944052097216}",20,0,-42.79072686728859,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
348,False,"{'a': 0.25, 'e': 0.5053576000391616}",30,0,30.52208204804621,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
349,False,"{'a': 0.25, 'e': 0.5027665997661179}",25,7,-23.951953381463873,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
350,False,"{'a': 0.25, 'e': 0.5001710745970701}",20,8,17.64960367070531,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.25, 'e': 0.49757104789172696}",20,7,11.33997528625899,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.25, 'e': 0.49496654305031157}",20,0,-24.103096933516632,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
353,False,"{'a': 0.25, 'e': 0.4923575835133495}",25,2,-49.73138007275442,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
354,False,"{'a': 0.25, 'e': 0.4897441927614595}",20,13,-10.941840712190679,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
355,False,"{'a': 0.25, 'e': 0.48712639431514015}",30,0,-46.59689232122826,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
356,False,"{'a': 0.25, 'e': 0.48450421173456026}",30,3,-139.00017236233188,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 3}",1
357,False,"{'a': 0.25, 'e': 0.481877668619345}",20,15,-0.540122032071769,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.25, 'e': 0.47924678860836506}",30,0,-98.2313773569068,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
359,False,"{'a': 0.25, 'e': 0.4766115953795223}",25,7,-89.49997201909224,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 1}",1
360,False,"{'a': 0.25, 'e': 0.47397211264953854}",30,0,-12.258461182979529,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
361,False,"{'a': 0.25, 'e': 0.47132836417373997}",20,6,2.263841833328806,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
362,False,"{'a': 0.25, 'e': 0.46868037374584554}",30,1,29.968066127000082,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.25, 'e': 0.46602816519775075}",20,0,-65.80687382702524,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
364,False,"{'a': 0.25, 'e': 0.4633717623993151}",20,0,-6.9896674900901,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
365,False,"{'a': 0.25, 'e': 0.46071118925814536}",20,0,-0.44858852943470495,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
366,False,"{'a': 0.25, 'e': 0.45804646971938234}",20,14,9.351749725304613,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.25, 'e': 0.45537762776548346}",30,0,-93.15750777254908,"{0: 23, 1: 1, 2: 2, 3: 3, 4: 1}",0
368,False,"{'a': 0.25, 'e': 0.4527046874160087}",25,7,-8.671565811763923,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
369,False,"{'a': 0.25, 'e': 0.45002767272740274}",25,0,-37.502653319416325,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
370,False,"{'a': 0.25, 'e': 0.4473466077927801}",20,7,-31.393587944447848,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
371,False,"{'a': 0.25, 'e': 0.4446615167417068}",30,10,6.143155453731711,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
372,False,"{'a': 0.25, 'e': 0.44197242373998435}",25,6,13.392838153030137,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
373,False,"{'a': 0.25, 'e': 0.43927935298943144}",20,10,-3.9292442518639827,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
374,False,"{'a': 0.25, 'e': 0.43658232872766695}",20,0,3.810374776351305,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
375,False,"{'a': 0.25, 'e': 0.43388137522789066}",25,15,-44.01540703301022,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
376,False,"{'a': 0.25, 'e': 0.4311765167986662}",20,0,-92.57737073014357,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
377,False,"{'a': 0.25, 'e': 0.42846777778370077}",30,8,-6.039499816580163,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
378,False,"{'a': 0.25, 'e': 0.42575518256162764}",20,12,-4.25753071943681,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.25, 'e': 0.42303875554578513}",25,14,-3.4992271692603456,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
380,False,"{'a': 0.25, 'e': 0.42031852118399843}",30,13,-98.96839828242001,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
381,False,"{'a': 0.25, 'e': 0.41759450395835795}",20,8,0.08110020699548981,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
382,False,"{'a': 0.25, 'e': 0.4148667283850009}",20,16,6.7080703080457065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.25, 'e': 0.4121352190138885}",30,0,-67.42954562641917,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
384,False,"{'a': 0.25, 'e': 0.40940000042858704}",30,17,19.22791550990419,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.25, 'e': 0.40666109724604504}",30,16,-38.4686276128348,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
386,False,"{'a': 0.25, 'e': 0.40391853411637296}",25,3,-13.276068522258791,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
387,False,"{'a': 0.25, 'e': 0.4011723357226203}",35,9,-52.05711819065413,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 1}",1
388,False,"{'a': 0.25, 'e': 0.3984225267805538}",25,0,5.3686914105540895,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
389,False,"{'a': 0.25, 'e': 0.39566913203843584}",25,0,23.69760632958421,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
390,False,"{'a': 0.25, 'e': 0.39291217627680014}",20,11,16.241010034724358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.25, 'e': 0.3901516843082303}",20,15,11.140419862185066,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.25, 'e': 0.387387680977135}",20,12,13.43327702709662,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.25, 'e': 0.38462019115952595}",20,11,4.131879180246038,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.25, 'e': 0.38184923976279245}",30,0,29.608606279538723,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
395,False,"{'a': 0.25, 'e': 0.3790748517254788}",35,12,39.39928370517155,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.25, 'e': 0.3762970520170581}",25,15,12.570867287856988,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.25, 'e': 0.37351586563770955}",30,10,-8.100299568748376,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
398,False,"{'a': 0.25, 'e': 0.37073131761809125}",25,0,27.263631716992926,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
399,False,"{'a': 0.25, 'e': 0.36794343301911697}",25,0,22.927849301686738,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
400,False,"{'a': 0.25, 'e': 0.365152236931729}",20,6,-22.08709654975967,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
401,False,"{'a': 0.25, 'e': 0.3623577544766736}",20,8,-28.871084723405662,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
402,False,"{'a': 0.25, 'e': 0.35956001080427363}",30,10,-65.3117365642631,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
403,False,"{'a': 0.25, 'e': 0.35675903109420365}",30,11,15.989290061497247,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.25, 'e': 0.3539548405552618}",35,10,-2.009382478400748,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",1
405,False,"{'a': 0.25, 'e': 0.3511474644251443}",20,12,-11.892935550794494,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
406,False,"{'a': 0.25, 'e': 0.348336927970217}",25,0,7.785159181378679,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
407,False,"{'a': 0.25, 'e': 0.3455232564852894}",25,7,17.68006043813151,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.25, 'e': 0.3427064752933856}",25,3,23.824172014979766,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
